265,South_Jersey,"South Jersey comprises the southern portion of the U.S. state of New Jersey, between the lower Delaware River and the Atlantic Ocean. The designation of southern New Jersey with a distinct toponym is a colloquial one rather than an administrative one, reflecting not only geographical but also perceived cultural differences from the northern part of the state, with no official definition. Though definitions of South Jersey may vary, most (if not all) of South Jersey is generally considered to be part of the Philadelphia Metropolitan Area. Culturally, South Jersey is defined as the area in New Jersey within the influence of the Philadelphia metropolitan area (also known as the Delaware Valley), in contrast to the rest of New Jersey, located within the New York metropolitan area. New Jersey is sandwiched between the two large cities of New York on the northeast and Philadelphia at the southwest; Benjamin Franklin called the state ""a barrel tapped at both ends"". South Jersey may be defined geographically as the area below I-195, in particular the lower eight counties of New Jersey, whereas North Jersey is the area above Central Jersey. Burlington, Camden, and Gloucester counties have several older streetcar towns, and many residents commute to Philadelphia. The Courier-Post daily newspaper, which refers to itself as ""South Jersey's Newspaper"" is based in Camden County. It covers all of South Jersey, but focuses primarily on these three counties. The South Jersey Times based in the town of Mullica Hill, also covers South Jersey, but spotlights Gloucester, Cumberland, and Salem counties. Salem County and to lesser extents lower Gloucester County and upper Cumberland County serve as residential communities for the industries (mainly petro-chemical) in New Castle County, Delaware. The Southern Jersey Atlantic shore areas, in particular Atlantic City, Atlantic County, and Cape May County, have a distinct economy centered on tourism. Cape May has the distinction of being geographically as far south as Washington, D.C., thus giving another sense to the name South Jersey.",2021-07-28T02:57:07Z
266,Sex_scandal,"Public scandals involving allegations or information about possibly-immoral sexual activities are often associated with the sexual affairs of film stars, politicians, famous athletes, or others in the public eye. Sex scandals receive attention if a prominent figure is involved, if there is a perception of hypocrisy, if a public figure's sexuality is non-normative, or if it involves non-consensual acts. A scandal may be based on reality, the product of false allegations, or a mixture of both. Whether the scandal is based in fact or not, it may lead to the celebrity disappearing from the public eye or to the resignation of prominent political figures. Sex scandals involving politicians often become political scandals, particularly when there is an attempt at a cover-up or suspicions of illegality. Attempts at coverups include payoffs, threats, or, in extreme cases, murder. While some commentators see sex scandals as irrelevant to politics, particularly where ""professional performance [does] not seem to be impaired"", Gene Healy of the Cato Institute views them as not just ""great fun"", but a reminder ""that we should think twice before we cede more power to these fools."" An increase in the prevalence of morally questionable expressions of sexuality is sometimes referred to as a sexidemic. The Hamilton-Reynolds affair which involved Secretary of the Treasury Alexander Hamilton, who had a one-year affair with Maria Reynolds during George Washington's presidency, is considered one of the first sex scandals in American political history. Sex scandals, in relation to political and public figures, often lead to questions of one's own ethics and moral code. A politician who is caught in a sex scandal is more likely to resign than a public figure in the face of a sex scandal.",2021-11-17T22:05:44Z
267,2019_Minnesota_Golden_Gophers_football_team,"The 2019 Minnesota Golden Gophers football team represented the University of Minnesota in the 2019 NCAA Division I FBS football season. The Golden Gophers played their home games at TCF Bank Stadium in Minneapolis, Minnesota, and competed in the West Division of the Big Ten Conference. They were led by third-year head coach P. J. Fleck. Minnesota was projected to finish in sixth place in the Big Ten West Division by the preseason media poll. Instead, Minnesota had its most successful season in over 50 years. The Gophers won their first nine games of the year, punctuated with a home win over then-No. 4 Penn State, and rose to eighth in the College Football Playoff rankings. They suffered their first loss of the year the next week on the road against Iowa. In the final game of the regular season, in a game that decided the West Division, Minnesota lost to rival Wisconsin, 38-17. The team was invited to the Outback Bowl to play then-No. 12 Auburn, where Minnesota won by a score of 31-24. Minnesota ended the season with a record of 11-2, their 11 wins being the school's most since 1904. They were ranked 10th in the final AP Poll of the season, their first ranked finish since 2003, and highest finish since 1962. The Gophers' offense was led by redshirt sophomore quarterback Tanner Morgan, who had 3, 253 passing yards and 30 touchdowns, and was named second-team All-Big Ten. Wide receivers Rashod Bateman and Tyler Johnson both finished with more than 1, 200 yards and were both named first-team all-conference. Running back Rodney Smith finished in third in the conference with 1, 163 yards. The defense was led by first-team all-conference safety Antoine Winfield Jr., who led the team in tackles and had seven interceptions on the year. Head coach P. J. Fleck was named the Big Ten Coach of the Year by the other coaches.",2021-12-26T06:31:04Z
268,Supadio_International_Airport,"Supadio International Airport (Indonesian: Bandar Udara Internasional Supadio), formerly known as Sei Durian Airport or Sungai Durian Airport, is an international airport located 17 km from Pontianak, West Kalimantan, Indonesia. The airport is managed by PT. Angkasa Pura II, and takes up 528 ha. The airport serves as the main point of entry to West Kalimantan. The airport serves domestic flights to and from several cities and towns in Indonesia and some limited flights to Kuching and Kuala Lumpur in the neighboring Malaysia. The airport is awarded as the best airport in Asia-Pacific in 2020 (2 to 5 million passengers per annum) by Airports Council International The name of the airport is derived from Lieutenant Colonel Supadio, an Indonesian Air Force officer who served Pangkowilud II Banjarmasin, which oversees the Sungai Durian Airbase (the previous name of the airport). Lieutenant Colonel Supadio died in an airplane crash with Colonel (PNB) Nurtanio in Bandung in 1966. The airport area and runway are also shared with the Supadio Airbase a Type B airbase of the TNI-AU (Indonesian Air Force). It served as the homebase of the Skuadron Udara 1 of the Indonesian Air Force, which consists of a fleet of 18 Hawk 109/209. The airport previously suffered from overcapacity. A major renovation, which involves the building of a larger and more spacious terminal between 2014 and 2017 dramatically increased the airport's capacity. After the renovation, the airport now has four jet bridges and is able to accommodate 3.8 million passengers annually. The renovation included the widening and extension of the runway to 2, 600-meters in 2020 (start in 2018/2019)and will be functioned in 2020, building a new and higher air traffic control tower and widening the airport's apron to accommodate more and larger aircraft.",2021-12-27T19:01:27Z
269,Jenna_Shoemaker,"Jenna Shoemaker (born 20 April 1984 in Concord, Massachusetts) is an actor, writer, former professional US triathlete and former member of the USA National Team. In 2009, she legally changed her name to Jenna Parker. In 2010 Parker was number 49 in the World Championship Series ranking and number 5 in the USAT ranking. In 2012, she competed at the USA Triathlon Olympic Trials in San Diego, California. In 2010, she was featured in the October Issue, XX Factor, of Outside Magazine and on NBC's Last Call with Carson Daly. Parker holds a psychology degree from Harvard University. Her brother Jarrod Shoemaker is a professional triathlete, 2009 Duathlon World Champion and 2008 US Olympian. In 2013, Parker retired from professional racing after winning the New York City Triathlon and finishing third at the Beijing International Triathlon. She was coached by Brett Sutton from January to June of the 2013 season, and by Darren Smith from September 2008 until April 2010. She also had a short residency from the fall of 2010 to early 2011 working with Terrence Mahon and the Mammoth Track Club. In 2015, Parker was a member of the Harvey Cedars Beach Patrol team that finished 2nd at the 1st annual Red Bull Surf and Rescue event held in Atlantic City, NJ. Parker was featured in the mini-documentary around the event. She is also the only woman to win the Cape May Women's Point Challenge event three times (2014, 2016 & 2017) and the only woman to win the LBIBPA ""Ironwoman"" event (2016, 2017) - a row, run, swim, prone paddle - which was introduced to competition in 2016. Parker currently splits time between Atlanta, Georgia, NYC and Los Angeles, California where she is cultivating a career as an actor and writer. In the summer of 2016, she played the lead character ""Tracy"" in the SyFy feature film, produced by The Asylum, titled Ice Sharks. She has hosted both the IMG Escape from Alcatraz and Beijing International Triathlon events (airing on CBS Sports Network in the US).",2021-05-28T20:46:49Z
270,Jokhang,"The Jokhang , also known as the Qoikang Monastery, Jokang, Jokhang Temple, Jokhang Monastery and Zuglagkang (or Tsuklakang), is a Buddhist temple in Barkhor Square in Lhasa, the capital city of Tibet. Tibetans, in general, consider this temple as the most sacred and important temple in Tibet. The temple is currently maintained by the Gelug school, but they accept worshipers from all sects of Buddhism. The temple's architectural style is a mixture of Indian vihara design, Tibetan and Nepalese design. The Jokhang was founded during King Songtsen Gampo's reign of the Tibetan Empire. According to tradition, the temple was built for the king's two brides: Princess Wencheng of the Chinese Tang dynasty and Princess Bhrikuti of Nepal. Both are said to have brought important Buddhist statues and images from China and Nepal to Tibet, which were housed here, as part of their dowries. The oldest part of the temple was built in 652. Over the next 900 years, the temple was enlarged several times with the last renovation done in 1610 by the Fifth Dalai Lama. Following the death of Gampo, the image in Ramcho Lake temple was moved to the Jokhang temple for security reasons. When King Tresang Detsen ruled from 755 to 797, the Buddha image of the Jokhang temple was hidden, as the king's minister was hostile to the spread of Buddhism in Tibet. During the late ninth and early tenth centuries, the Jokhang and Ramoche temples were said to have been used as stables. In 1049 Atisha, a renowned teacher of Buddhism from Bengal taught in Jokhang. Around the 14th century, the temple was associated with the Vajrasana in India. In the 18th century the Qianlong Emperor of the Qing dynasty, following the Gorkha-Tibetan war in 1792, did not allow the Nepalese to visit this temple and it became an exclusive place of worship for the Tibetans. During the Chinese development of Lhasa, the Barkhor Square in front of the temple was encroached. During the Cultural Revolution, Red Guards attacked the Jokhang temple in 1966 and for a decade there was no worship. Renovation of the Jokhang took place from 1972 to 1980. In 2000, the Jokhang became a UNESCO World Heritage Site as an extension of the Potala Palace (a World Heritage Site since 1994). Many Nepalese artists have worked on the temple's design and construction.",2021-10-07T21:49:54Z
271,Johnstone_Castle,"Johnstone Castle is a structure and former mansion in the town of Johnstone in Renfrewshire, Scotland. It belonged to the Houstons of Milliken, who acquired the estate of Easter Cochrane in 1773. The original structure was substantially enlarged in 1771 and 1812 by George Houston, who had the structure remodelled in a castellated style complete with a turret at the left hand of the front elevation, possibly by the architect James Gillespie Graham. The most notable features were barrel vaulted rooms in the ground floor. Externally in addition to the battlemented decoration there was a rope-styled string course. Although the castle and policies were considered particularly picturesque, the continued growth of the town of Johnstone reduced its size and the estate had largely disappeared by the start of the 20th century. Much of the house was demolished in 1950, and most of the remainder of the grounds was purchased by the local authority for housing in 1956. Today all that remains is the central square tower along with a crow-stepped bartizaned section of an older date. The tower lay in disrepair until being purchased in 2001, and is now a private residence. It is a protected category B listed building.",2021-10-25T18:40:31Z
272,Edible-nest_swiftlet,"The edible-nest swiftlet (Aerodramus fuciphagus), also known as the white-nest swiftlet, is a small bird of the swift family which is found in South-East Asia. Its opaque and whitish nest is made exclusively of solidified saliva and is the main ingredient of bird's nest soup, a delicacy of Chinese cuisine. Description The edible-nest swiftlet, generally with a body length of 14cm (5.5. in), is a medium-sized representative of the salangans. The upper part of the slender body is blackish-brown; the under part of the body ranges in colour from white to blackish-brown. The tail is short and has a slight notch. The bill and feet are black. Legs are very short and tarsi are usually unfeathered or lightly feathered. It weighs 15 to 18 grams and the wings are long and narrow. In flight the swept-back wings resemble a crescent. The subspecies A. f. micans is paler and greyer while A. f. vestitus is darker with a rump that is less obviously paler.",2021-12-17T08:39:38Z
273,Edmund_John_Glyn_Hooper,"Edmund John Glyn Hooper (July 7, 1818 - October 5, 1889) was a Canadian businessman and political figure. He represented Addington in the 1st Parliament of Ontario and Lennox in the House of Commons of Canada as a Liberal-Conservative member from 1879 to 1882. He was born in Devonshire, England in 1818 and came to Quebec City with his parents in 1819. He served in the local militia during the Lower Canada Rebellion. In 1843, he moved to Lennox County and established himself as a lumber merchant with his brother Augustus. He built a sawmill in Frontenac County which burned down in 1855. He then set up a store in Camden East; he moved to Napanee in 1863 and opened another store there. In the same year, he was appointed treasurer for the provisional council of the Counties of Lennox and Addington. In 1879, he was forced to resign from his position as treasurer when funds were found to be missing; Hooper declared bankruptcy because he was declared indebted to the county. He died in Napanee in 1889.",2021-09-22T01:02:47Z
274,Omneya_Abdel_Kawy,"Omneya Abdel Kawy (; born 15 August 1985, in Cairo) is an Egyptian professional squash player. Omneya won the World Junior Championship in Egypt 2003. Omneya crowned a sparkling junior career in 2003 in her home city of Cairo when she lifted the World Junior title after having been the runner up to Nicol David in 1999 and 2001. Such was her precocious talent that she was already competing on the WISPA Tour in her mid teens. Her success has been amply evidenced by her having already reached a high of seven in the world rankings earlier in 2005. The highlight of 2005 was reaching match ball against world number one Rachael Grinham in the final of the Hurghada International in her home country though she eventually lost the match. She also reached another two finals, in Greenwich and Dayton, both in the United States, and finished as a runner up. Omneya then won the Marsh McLennan title by beating Vicky Botwright. Since then she has continued to be a threat to all the top players, her astute tactical brain and range of shots causing problems to everybody she meets. 2006 saw Omneya avenged the Hurghada loss the previous year when she turned the tables in a pulsating Hurghada final to win the event in front of ecstatic home supporters. Recently, she won the 2007 EBS Dayton Open by beating Jaclyn Hawkes of New Zealand with a score of 9-5, 9-5, 3-9 and 9-5.",2020-07-13T10:54:41Z
275,Reena_Roy,"Reena Roy (born Saira Ali; 7 January 1957), is an Indian actress. Born and raised by her mother in Bombay, Roy had three siblings. At the age of 15, she made her film debut with the drama Zaroorat (1972), but gained wider public recognition with her roles in the romantic comedy Jaise Ko Taisa (1973) and the romance-action film Zakhmee (1975). By 1976, Roy became one of the highest-paid actresses of Bollywood after starring in two of the year's biggest box-office successes, the action thriller Kalicharan and the horror film Nagin. Roy went on to earn a Filmfare Award for Best Supporting Actress for her work in the drama Apnapan (1977), but declined it due to categorical issues. Her success nevertheless continued throughout the late 1970s and early 1980s when she featured in several notable films including the horror film Jaani Dushman (1979), the dramas Aasha (1980), Arpan (1983) and Asha Jyoti (1984), the multi genre Naseeb (1981) and the romantic comedy Sanam Teri Kasam (1982). In 1983, Roy married cricketer Mohsin Khan and announced a sabbatical. She subsequently shifted to Pakistan with her husband and gave birth to their daughter, Jannat, better known as Sanam Khan. Roy returned to India in 1992 after divorcing Khan and made a comeback in Hindi cinema with the drama Aadmi Khilona Hai (1993). She further acted in supporting roles notably in the romance-action films Ajay (1996) and Gair (1999), and the romantic drama Refugee (2000). Since the early 2000s, she has primarily focused on raising her daughter, but has made occasional appearances on television, most recently on Indian Idol. Along with her sister Barkha, Roy also runs an acting school.",2021-12-13T11:33:10Z
276,Paul_Scherrer_Institute,"The Paul Scherrer Institute (PSI) is a multi-disciplinary research institute for natural and engineering sciences in Switzerland. It is located in the Canton of Aargau in the municipalities Villigen and Wurenlingen on either side of the River Aare, and covers an area over 35 hectares in size. Like ETH Zurich and EPFL, PSI belongs to the Swiss Federal Institutes of Technology Domain of the Swiss Confederation. The PSI employs around 2, 100 people. It conducts basic and applied research in the fields of matter and materials, human health, and energy and the environment. About 37% of PSI's research activities focus on material sciences, 24% on life sciences, 19% on general energy, 11% on nuclear energy and safety, and 9% on particle physics. PSI develops, builds and operates large and complex research facilities and makes them available to the national and international scientific communities. In 2017, for example, more than 2, 500 researchers from 60 different countries came to PSI to take advantage of the concentration of large-scale research facilities in the same location, which is unique worldwide. About 1, 900 experiments are conducted each year at the approximately 40 measuring stations in these facilities. In recent years, the institute has been one of the largest recipients of money from the Swiss lottery fund.",2021-10-06T18:22:10Z
277,Debased_heraldry,"Debased heraldry is heraldry containing complex, non-standard and non-heraldic charges. They cannot be correctly drawn from the blazon alone, as is the case with the purest form of heraldry. Most debased heraldry was created after the 17th century, and in general early heraldry dating from the start of the heraldic era (-1215), deemed the purest and best, utilises simple and standard charges. However some early heraldry was debased, for example the arms of the Bishop of Chichester, overly complex in nature. The original purpose of heraldry was for a knight to identify himself clearly by a unique and clear design on his shield. Debased heraldry treats the shield rather as a canvas for the display of complex art work. The small space available on a shield is thus not ideally suited to this function. George Thomas Clark (1809-1898) wrote as follows on the subject in his well-regarded article on heraldry in the Encyclopaedia Britannica (9th & 10th editions): :""Of debased heraldry there is no lack of examples, and a few are ancient. Thomas de Insula (Thomas de Lisle (-1361)), Bishop of Ely (1345-61), bore Gules, three bezants, on each a crowned king, robed sable, doubled ermine, sustaining a covered cup in his right hand and a sword in his left, both or. No doubt, like the arms of the Sees of Chichester and Salisbury, this extraordinary coat was meant to be painted on a banner. Camden (1551-1623) granted a great number of coats, mostly of a complex character, and since his time heraldic taste has not improved. Tetlow (granted 1760 (of Houghton, Manchester, Lancashire) bore (as crest): On a book erect gules, clasped and leaved or, a silver penny argent, thereon written the Lord's Prayer; at the top of the book a dove proper, in his beak a crowquill pen sable. Other grants show negroes working in a plantation, Chinese porters carrying cinnamon, etc. The grants to Lord Nelson (d.1805) and his gallant captains, and to the elder Herschel (William Herschel (1738-1822)), are utterly unheraldic. It can scarcely be wondered at that Lord Chesterfield (Philip Stanhope, 4th Earl of Chesterfield (1694-1773)), correcting the Garter of his day, remarked, ""You foolish man, you don't understand your own foolish business.""",2021-12-26T01:27:47Z
278,Silas_Leachman,"Silas Field Leachman (20 August 1859 - 28 April 1936) was an American pioneer recording artist, possibly the first person to make recordings in Chicago and known for making hundreds of thousands of phonograph cylinder recordings in the 1890s. He was born in Louisville, Kentucky, and worked on the railroad before marrying and moving to Chicago in the 1880s. He began recording for the North American Phonograph Company's Chicago branch around 1892, then recorded prolifically for the Chicago Talking Machine Company in the later 1890s. He later recorded for Columbia and, after 1901, Victor. According to a report first published in the Chicago Tribune in 1895, he recorded in a wide range of styles, often under assumed names, and by that time claimed to have personally produced almost 250, 000 cylinders. The report sets out in detail Leachman's work, at the very start of the recording industry: ame best known for ""coon songs"" - stereotypical portrayals of African American life - although little regard was paid to the quality of the performances themselves. His popular recordings included ""Daddy Wouldn't Buy Me a Bow Wow"" (1892), ""Dem Golden Slippers"" (1894), ""I Guess I'll Have To Telegraph My Baby"" (1899), and ""Bill Bailey, Won't You Please Come Home?"" (1902). He continued to record in the early years of the new century, but by 1920 worked as a deputy sheriff. He eventually became Inspector of Personnel for the Chicago Police. He died in Chicago in 1936 at the age of 76.",2021-03-05T19:39:42Z
279,SMS_Schleswig-Holstein,"SMS Schleswig-Holstein was the last of the five s built by the German Kaiserliche Marine. The ship, named for the province of Schleswig-Holstein, was laid down in the Germaniawerft dockyard in Kiel in August 1905 and commissioned into the fleet nearly three years later. The ships of her class were already outdated by the time they entered service, being inferior in size, armor, firepower and speed to the new generation of dreadnought battleships. Schleswig-Holstein fought in both World Wars. During World War I, she saw front-line service in II Battle Squadron of the High Seas Fleet, culminating in the Battle of Jutland on 31 May - 1 June 1916. Schleswig-Holstein saw action during the engagement, and was hit by one large-caliber shell. After the battle, Schleswig-Holstein was relegated to guard duty in the mouth of the Elbe River before being decommissioned in late 1917. As one of the few battleships permitted for Germany by the terms of the Treaty of Versailles, Schleswig-Holstein was again pressed into fleet service in the 1920s. In 1935, the old battleship was converted into a training ship for naval cadets. Schleswig-Holstein fired the first shots of World War II when she bombarded the Polish base at Danzig's Westerplatte in the early morning hours of 1 September 1939. The ship was used as a training vessel for the majority of the war, and was sunk by British bombers in Gotenhafen in December 1944. Schleswig-Holstein was subsequently salvaged and then beached for use by the Soviet Navy as a target. As of 1990, the ship's bell was on display in the Bundeswehr Military History Museum in Dresden.",2021-12-29T19:19:00Z
280,Dean_Palmer,"Dean William Palmer (born December 27, 1968) is a former third baseman in Major League Baseball who had a 14-year career from 1989 to 2003. He played for the Texas Rangers, Kansas City Royals and Detroit Tigers, all of the American League. In 1991, Palmer won the American Association home run title with 22 HRs despite only playing in 60 games. In 1992, Palmer became the first Texas ballplayer to homer in the first three games of a season, a feat that was matched in 2011 by Ian Kinsler and Nelson Cruz. He was selected for the American League All-Star team in 1998, as the required Royal, and he led the league in strikeouts in 1992 with 154. Palmer was the recipient of the Silver Slugger at third base in 1998 with the Kansas City Royals and 1999 for the Detroit Tigers. Palmer retired following the 2003 baseball season, after various injuries limited him to fewer than 100 games over the three previous seasons. He attempted a comeback with the Tigers during 2005 spring training, but failed to make the team, after which he retired again. In 1357 games over 14 seasons, Palmer posted a.251 batting average (1229-for-4902) with 734 runs, 231 doubles, 15 triples, 275 home runs, 849 RBI, 48 stolen bases, 502 bases on balls, .324 on-base percentage and.472 slugging percentage. Defensively, he finished his career with a.937 fielding percentage playing primarily at third base. His only postseason appearance was in the 1996 American League Division Series, posting a.211 batting average (4-for-19) with 1 home run and 2 RBI. Palmer now is the assistant coach at Lincoln High School in Tallahassee.",2021-11-06T08:00:31Z
281,Manfred_Freiherr_von_Killinger,"Manfred Freiherr von Killinger (July 14, 1886 - September 2, 1944) was a German naval officer, Freikorps leader, military writer and Nazi politician. A veteran of World War I and member of the Marinebrigade Ehrhardt during the German Revolution, he took part in the military intervention against the Bavarian Soviet Republic. After the Freikorps was disbanded, the antisemitic Killinger was active in the Germanenorden and Organisation Consul, masterminding the murder of Matthias Erzberger. He was subsequently a National Socialist German Workers Party representative in the Reichstag and a leader of the Sturmabteilung, before serving as Saxony's Minister-President and playing a part in implementing Nazi policies at a local level. Purged during the Night of the Long Knives, he was able to recover his status, and served as Nazi Germany's Consul in San Francisco between 1936 and 1939. As Ambassador to the Slovak Republic in 1940, he played a part in enforcing antisemitic legislation in that country. In early 1941, Killinger was appointed to a similar position in Romania, where he first became noted for supporting Ion Antonescu during the Legionary Rebellion. Together with his aide Gustav Richter, he attempted to gain Romania's participation in the German-led Final Solution, thus pressuring Romanian authorities to divert focus from their own mass murder of Jews. Killinger oversaw German presence in Romania until 1944, and was the target of a notorious 1943 pamphlet by writer Tudor Arghezi. He committed suicide in Bucharest, days after King Michael's Coup of August 23, 1944 toppled the Antonescu regime.",2021-09-11T16:59:42Z
282,Expert,"An expert is somebody who has a broad and deep understanding and competence in terms of knowledge, skill and experience through practice and education in a particular field. Informally, an expert is someone widely recognized as a reliable source of technique or skill whose faculty for judging or deciding rightly, justly, or wisely is accorded authority and status by peers or the public in a specific well-distinguished domain. An expert, more generally, is a person with extensive knowledge or ability based on research, experience, or occupation and in a particular area of study. Experts are called in for advice on their respective subject, but they do not always agree on the particulars of a field of study. An expert can be believed, by virtue of credentials, training, education, profession, publication or experience, to have special knowledge of a subject beyond that of the average person, sufficient that others may officially (and legally) rely upon the individual's opinion on that topic. Historically, an expert was referred to as a sage. The individual was usually a profound thinker distinguished for wisdom and sound judgment. In specific fields, the definition of expert is well established by consensus and therefore it is not always necessary for individuals to have a professional or academic qualification for them to be accepted as an expert. In this respect, a shepherd with 50 years of experience tending flocks would be widely recognized as having complete expertise in the use and training of sheep dogs and the care of sheep. Another example from computer science is that an expert system may be taught by a human and thereafter considered an expert, often outperforming human beings at particular tasks. In law, an expert witness must be recognized by argument and authority. Research in this area attempts to understand the relation between expert knowledge, skills and personal characteristics and exceptional performance. Some researchers have investigated the cognitive structures and processes of experts. The fundamental aim of this research is to describe what it is that experts know and how they use their knowledge to achieve performance that most people assume requires extreme or extraordinary ability. Studies have investigated the factors that enable experts to be fast and accurate.",2021-12-30T00:35:37Z
283,Burnelli_GX-3,"The Burnelli GX-3, also known as Uppercu-Burnelli UB-SS. was an American twin-engined, mid-wing experimental aircraft which first flew in 1929. Work commenced on this aircraft during development of the Burnelli CB-16. Soon after, Daniel Guggenheim announced the Guggenheim Safe Aircraft Competition. Many manufacturers brought aircraft to this competition. The GX-3 was built in New Jersey, but did not arrive at the competition in time to participate. However, it was reported to have good short take-off and landing capabilities and was able to operate at 200 km/h. The GX-3 had wings which were able to change their shape using flaps. The front wheels were smaller than the rear ones, and the aircraft was powered by two engines. The pilots sat in an open cockpit. The aircraft also incorporated Burnelli's lifting-body feature.",2021-06-11T06:54:35Z
284,Heathrow_Terminal_5,"Heathrow Terminal 5 is an airport terminal at Heathrow Airport, the main airport serving London. Opened in 2008, the main building in the complex is the largest free-standing structure in the United Kingdom. Terminal 5 is currently used exclusively as one of the three global hubs of IAG, served by British Airways and Iberia, with the others being London Gatwick South and Terminal 4 Madrid. Prior to 2012, the terminal was used solely by British Airways. The terminal was designed to handle 35 million passengers a year. In 2018, Terminal 5 handled 32.1 million passengers on 211, 000 flights. It was the busiest terminal at the airport, measured both by passenger numbers and flight movements. The building's leading architects were from the Richard Rogers Partnership and production design was completed by aviation architects Pascall+Watson. The engineers for the structure were Arup and Mott MacDonald. The building cost PS4 billion and took almost 20 years from conception to completion, including the longest public inquiry in British history. The airport building is twinned with Madrid-Barajas Terminal 4.",2021-12-20T12:03:04Z
285,Patty_Petersen,"Patti Petersen Mirkovich (born December 2, 1954) is a retired American actress. Petersen was born in Glendale, California, the youngest of three children. When her parents divorced in 1962, she and older brother Paul Petersen moved in with their mother, who later remarried. Paul Petersen costarred on ABC's The Donna Reed Show. Patti was written into the cast as Trisha, an adopted child after Shelley Fabares left the series. She stayed with the show until it ended in 1966. After many commercials and industrial films, she semi-retired to marry and rear a family of her own. She was a country songwriter/singer for a while. Now known as Patti Petersen Mirkovich, she is the founder of an Internet company for novice authors, and is a teacher of computer studies for elementary, high school and adults. She has two children, Tim and Melissa.",2021-11-25T18:41:03Z
286,Tellurium,"Tellurium is a chemical element with the symbol Te and atomic number 52. It is a brittle, mildly toxic, rare, silver-white metalloid. Tellurium is chemically related to selenium and sulfur, all three of which are chalcogens. It is occasionally found in native form as elemental crystals. Tellurium is far more common in the Universe as a whole than on Earth. Its extreme rarity in the Earth's crust, comparable to that of platinum, is due partly to its formation of a volatile hydride that caused tellurium to be lost to space as a gas during the hot nebular formation of Earth. Tellurium-bearing compounds were first discovered in 1782 in a gold mine in Kleinschlatten, Transylvania (now Zlatna, Romania) by Austrian mineralogist Franz-Joseph Muller von Reichenstein, although it was Martin Heinrich Klaproth who named the new element in 1798 after the Latin word for ""earth"", tellus. Gold telluride minerals are the most notable natural gold compounds. However, they are not a commercially significant source of tellurium itself, which is normally extracted as a by-product of copper and lead production. Commercially, the primary use of tellurium is copper (tellurium copper) and steel alloys, where it improves machinability. Applications in CdTe solar panels and cadmium telluride semiconductors also consume a considerable portion of tellurium production. Tellurium is considered a technology-critical element. Tellurium has no biological function, although fungi can use it in place of sulfur and selenium in amino acids such as tellurocysteine and telluromethionine. In humans, tellurium is partly metabolized into dimethyl telluride, (CH)Te, a gas with a garlic-like odor exhaled in the breath of victims of tellurium exposure or poisoning.",2021-12-22T07:19:27Z
287,Boulby_Mine,"Boulby Mine is a site located just south-east of the village of Boulby, on the north-east coast of the North York Moors in Loftus, North Yorkshire England. It is run by Cleveland Potash Limited, which is now a subsidiary of Israel Chemicals Ltd. (ICL). In early 2016, polyhalite mining commenced. Polyhalite (KMgCa(SO)*2HO) is a natural multi-nutrient fertiliser providing a source of potassium, calcium, magnesium, and sulfur. It is marketed as Polysulphate by ICL and is sold in 3 grades: granular, mini-granular and standard. As well as producing Polysulphate, a granulated blend of potash and Polysulphate is sold as PotashPluS - part of ICL's wider FertiliserPluS product spectrum. It originally produced half of the United Kingdom's output of potash, an agricultural fertiliser. The mined ore consists of 35-45% sylvite (""potash"", specifically potassium chloride) and 45-55% halite (rock salt, or sodium chloride). The rock salt is extracted as a by-product and used across the region as a de-icing agent on roads in winter conditions. Other minerals are produced as waste (gangue) to the main effort, but may be sought after by mineral collectors, such as boracite, which occurs just above the beds of potash.",2021-11-25T22:24:02Z
288,Hippocampus_haema,"Hippocampus haema, the Korean seahorse, is a seahorse of the family Syngnathidae native to the northern Pacific Ocean (Korea Strait and Sea of Japan), and it usually lives in Sargassum and weeds on shallow soft bottom habitats from 0 to 18 m depth. The Korean seahorse is the most common seahorse in Korean waters so that the scientific name 'haema' is named from 'seahorse' in Korean. The Japanese name 'Himetatsu' is derived from its smaller shape such as body and coronet rather than the shape of a sister species, crowned seahorse (Hippocampus coronatus). This species had been repeatedly misidentified as crowned seahorse and Shiho's seahorse before a taxonomic review. However, the two genuine species do not live in Korean waters, therefore this species was handled by naming a new scientific name, Hippocampus haema. It can grow to lengths of 11 centimeters, but more commonly 6 to 8 centimeters as adult. Namely, the length of juvenile is 1 to 5 centimeters, whereas and the lengths of males and females reaching sexual maturity are considered as ca. 5 centimeters with or without male brood pouch. However, sex determination of this species is considered as ca. 2 centimeters from anatomic examination of gonad. This species has sexual dimorphism, the difference is male has a longer tail, while female has a longer trunk for same size. Breeding season of this species is from May to November (7 months), relating to warm water temperature.",2021-03-06T12:27:02Z
